year,year_code,country,country_code,gdp_current,agriculture,exports,final_exp,gdp_growth,gdp_per_capita,gov_exp,gni_growth_capita,gni_growth,gross_capital_formation,gross_fixed_capital_formation,Households and NPISHs Final consumption expenditure (annual % growth) [NE.CON.PRVT.KD.ZG],Households and NPISHs Final consumption expenditure per capita growth (annual %) [NE.CON.PRVT.PC.KD.ZG],imports,industry,manufacturing,services
1962,YR1962,"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,
1962,YR1962,Mongolia,MNG,,,,,,,,,,,,,,,,,
1962,YR1962,Myanmar,MMR,612517344.8,,,,2.283468881,0.04584678747,,,,,,,,,,,
1962,YR1962,Nauru,NRU,,,,,,,,,,,,,,,,,
1962,YR1962,New Caledonia,NCL,,,,,,,,,,,,,,,,,
1962,YR1962,New Zealand,NZL,6077496268,,,,,,,,,,,,,,,,
1962,YR1962,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,
1962,YR1962,Palau,PLW,,,,,,,,,,,,,,,,,
1962,YR1962,Papua New Guinea,PNG,261184037.4,5.388957714,10.06037326,6.560126025,6.374099316,3.979029437,6.406950485,6.472234546,4.074955099,7.512508258,7.512527898,6.678571378,,9.314595307,,,
1962,YR1962,Philippines,PHL,4954529277,4.48223214,15.89158599,5.438693525,4.846294189,1.916292194,2.7214735,,,-0.5861902806,,5.700033171,2.746172852,0.8001310626,4.020754671,,5.556116698
1962,YR1962,Samoa,WSM,,,,,,,,,,,,,,,,,
1962,YR1962,Singapore,SGP,826244610,6.440162272,4.701198507,,7.553444181,4.616034381,9.406370058,,,,19.32038835,3.876162455,1.039183501,2.242074928,,8.977463215,
1962,YR1962,Solomon Islands,SLB,,,,,,,,,,,,,,,,,
1962,YR1962,Thailand,THA,3308912797,7.11525832,-0.9100269067,,7.554254448,4.346874726,10.29412542,,,,18.18161628,7.578645241,4.37053816,18.91870112,,11.62721619,
1962,YR1962,Timor-Leste,TLS,,,,,,,,,,,,,,,,,
1962,YR1962,Tonga,TON,,,,,,,,,,,,,,,,,
1962,YR1962,Tuvalu,TUV,,,,,,,,,,,,,,,,,
1962,YR1962,Vanuatu,VUT,,,,,,,,,,,,,,,,,
1962,YR1962,Vietnam,VNM,,,,,,,,,,,,,,,,,
1963,YR1963,American Samoa,ASM,,,,,,,,,,,,,,,,,
1963,YR1963,Australia,AUS,21538806137,,-2.227630101,5.221969266,6.216107341,4.198486307,4.086275539,,,,6.25336811,5.453143853,3.450015641,17.32516374,,,
1963,YR1963,Brunei Darussalam,BRN,,,,,,,,,,,,,,,,,
1963,YR1963,Cambodia,KHM,728571437.1,,,,,,,,,,,,,,,,
1963,YR1963,China,CHN,50706799903,11.3,,,10.3,7.622254461,,,,,,,,,14.49999999,,
1963,YR1963,Fiji,FJI,129454728.6,,,,6.358771968,3.059947613,,,,,,,,,,,
1963,YR1963,French Polynesia,PYF,,,,,,,,,,,,,,,,,
1963,YR1963,Guam,GUM,,,,,,,,,,,,,,,,,
1963,YR1963,"Hong Kong SAR, China",HKG,1935298266,,7.180722892,9.843067166,15.76405294,11.84873799,10.43838714,,,,34.84205691,9.786895817,6.073737337,9.718703507,,,
1963,YR1963,Indonesia,IDN,,-3.712086918,-5.984555983,-3.505252129,-2.237029984,-4.90316869,0.5917159756,,,-23.68454958,-23.69077307,-3.953229401,-6.572564847,-26.58423493,-4.967948715,-1.886792452,1.387874362
1963,YR1963,Japan,JPN,69498131797,,,,8.473642383,7.379857063,,,,,,,,,,,
1963,YR1963,Kiribati,KIR,,,,,,,,,,,,,,,,,
1963,YR1963,"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,,,,,
1963,YR1963,"Korea, Rep.",KOR,3988476879,9.56803005,14.59774299,4.516358304,9.020568283,6.026425874,5.627923714,8.670883421,5.686344763,57.06686099,25.43313135,4.335021723,1.46956323,24.99715359,14.82745061,16.03665521,5.644660349
1963,YR1963,Lao PDR,LAO,,,,,,,,,,,,,,,,,
1963,YR1963,"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,
1963,YR1963,Malaysia,MYS,2510126748,,5.852565797,4.453316926,7.338803527,4.146771074,10.74481104,7.526232621,4.328626417,5.758955911,7.637339344,3.258349133,0.1876608953,0.9112269772,,,
1963,YR1963,Marshall Islands,MHL,,,,,,,,,,,,,,,,,
1963,YR1963,"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,
1963,YR1963,Mongolia,MNG,,,,,,,,,,,,,,,,,
1963,YR1963,Myanmar,MMR,659976659.6,,,,8.810824478,6.415350776,,,,,,,,,,,
1963,YR1963,Nauru,NRU,,,,,,,,,,,,,,,,,
1963,YR1963,New Caledonia,NCL,,,,,,,,,,,,,,,,,
1963,YR1963,New Zealand,NZL,6638937283,,,,,,,,,,,,,,,,
1963,YR1963,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,
1963,YR1963,Palau,PLW,,,,,,,,,,,,,,,,,
1963,YR1963,Papua New Guinea,PNG,275968039.5,3.562446147,7.404012666,3.418956859,4.072521771,1.791865331,3.733149924,4.072474931,1.791819518,28.26088012,28.26088173,3.176634485,,15.55466768,,,
